grid,peak,average
173,78.1,64.02702702702703
174,68.5,66.85945945945946
175,67.1,65.59459459459454
176,101.4,100.71891891891892
177,98.6,89.51081081081087
178,94.2,92.95135135135129
179,94.7,94.1108108108108
180,94.4,93.76756756756762
181,91.4,80.33243243243247
182,72.0,70.04594594594595
183,100.1,92.82972972972966
184,72.8,62.710810810810855
185,62.9,59.81621621621621
186,60.1,58.10270270270273
187,65.5,64.51351351351352
188,69.3,68.34594594594596
189,69.4,68.37567567567567
190,100.1,98.88378378378373
191,102.7,101.54864864864858
192,100.2,99.08918918918926
193,100.9,100.25675675675681
194,100.9,97.27027027027027
195,92.6,90.62702702702697
196,92.9,91.81891891891887
197,107.2,104.97567567567573
198,108.0,107.21891891891893
199,111.8,110.76756756756755
200,112.2,111.20540540540534
201,110.8,110.20540540540533
202,113.7,112.67297297297289
203,113.7,108.38378378378387
204,105.5,71.44864864864869
205,70.0,68.8162162162162
206,70.0,64.02972972972974
207,63.9,63.18378378378379
208,64.1,62.167567567567524
209,54.8,48.39999999999998
210,63.1,61.35405405405405
211,103.6,100.35675675675684
212,103.3,101.46216216216222
213,97.0,95.95135135135136
214,86.6,62.870270270270275
215,64.9,63.88108108108113
216,64.9,59.37837837837834
217,61.3,59.29729729729731
218,101.0,100.1891891891892
219,101.5,99.05135135135141
220,74.5,61.46486486486486
221,61.3,60.00810810810806
222,64.8,61.95675675675676
223,58.3,56.24864864864863
224,60.4,59.47567567567571
225,100.2,97.89189189189183
226,92.5,60.00540540540541
227,63.4,57.827027027027036
228,61.2,59.754054054054066
229,67.4,65.87837837837841
230,67.0,55.199999999999974
231,66.6,65.31081081081076
232,100.8,94.39459459459452
233,94.7,57.14594594594594
234,60.5,40.67027027027025
235,61.6,58.5459459459459
236,69.1,64.30540540540541
237,63.8,60.940540540540546
238,61.0,51.32432432432436
239,98.3,96.45405405405411
240,81.3,60.29999999999995
241,66.3,63.24864864864865
242,63.8,61.205405405405415
243,67.5,64.1972972972973
244,63.0,54.79729729729729
245,60.6,58.294594594594585
246,96.6,94.28918918918913
247,102.7,101.14324324324316
248,102.7,72.09729729729732
249,65.8,63.17567567567568
250,68.2,65.9081081081081
251,66.2,64.01621621621622
252,71.7,68.94864864864863
253,98.1,96.26756756756751
254,103.5,102.14324324324325
255,103.5,49.99729729729724
256,62.5,61.15675675675675
257,70.6,68.22162162162162
258,69.9,68.70810810810815
259,72.4,71.80270270270275
260,110.4,97.12162162162163
261,96.3,95.9297297297298
262,96.3,89.9486486486487
263,87.8,69.34864864864865
264,70.3,69.46756756756758
265,73.4,72.71891891891896
266,73.4,72.7837837837838
267,111.6,110.52702702702696
268,111.7,111.3351351351351
269,108.1,104.33243243243244
270,106.2,105.61081081081073
271,106.2,104.04324324324332
272,104.6,104.38378378378371
273,106.4,105.94864864864871
274,106.5,106.00540540540547
275,106.5,106.06486486486486
276,108.1,107.60810810810804
277,112.2,111.09189189189183
278,116.0,114.96756756756757
279,117.5,117.11081081081082
280,117.5,114.46216216216217
281,106.6,105.0567567567567
282,108.5,107.98378378378379
283,112.7,111.66486486486478
284,113.2,112.88108108108102
285,114.1,113.85675675675672
286,114.2,114.17297297297289
287,116.7,114.8729729729729
288,107.0,104.5945945945946
289,108.2,107.88648648648642
290,110.3,109.73243243243252
291,110.4,110.3243243243244
292,109.8,108.05135135135144
293,108.3,70.28378378378385
294,71.4,70.76486486486492
295,105.8,104.51351351351359
296,99.8,98.20540540540546
297,99.8,99.08648648648656
298,99.3,98.53783783783778
299,100.6,99.67027027027021
300,93.9,90.18108108108109
301,68.0,67.13513513513513
302,105.4,104.12972972972979
303,109.1,107.99999999999996
304,109.1,96.3270270270271
305,98.4,97.00540540540547
306,101.5,100.66756756756756
307,104.0,103.24054054054055
308,104.8,104.52972972972965
309,106.6,82.34594594594599
310,98.6,96.92972972972967
311,101.6,100.11081081081076
312,101.6,98.62972972972979
313,97.2,95.62162162162156
314,96.7,96.33243243243237
315,98.8,93.83783783783777
316,99.7,98.66216216216212
317,99.4,96.96756756756763
318,98.1,97.85675675675671
319,102.3,101.10810810810818
320,100.3,99.94054054054058
321,105.6,104.19999999999995
322,105.6,105.02432432432433
323,113.3,109.51621621621629
324,108.7,108.60810810810803
325,113.6,112.42432432432429
326,114.2,113.84594594594586
327,114.2,112.53243243243237
328,114.6,113.79459459459454
329,114.8,101.9513513513514
330,100.3,92.49459459459452
331,99.1,97.3540540540541
332,98.9,98.33243243243248
333,98.9,98.0378378378379
334,98.4,95.58378378378386
335,97.6,96.77027027027022
336,102.2,100.91351351351345
337,107.9,106.10270270270263
338,106.4,103.58378378378372
339,102.5,102.01891891891893
340,102.4,99.35945945945947
341,94.5,93.20540540540541
342,91.3,66.23783783783784
343,64.0,59.94324324324326
344,100.1,98.81891891891887
345,101.5,101.13243243243244
346,101.5,97.63783783783778
347,103.4,101.32972972972968
348,99.1,85.62702702702707
349,88.5,87.4108108108108
350,89.6,86.92432432432427
