grid_number,runtime
1,0.642448
2,0.4513600000000002
3,0.1264770000000004
4,0.05246800000000018
5,0.08347399999999983
6,0.08139800000000008
7,0.09094200000000008
8,0.05657099999999993
9,0.09618599999999988
10,0.05239700000000003
11,0.06570600000000004
12,0.09661000000000008
13,0.04207800000000006
14,0.04209700000000005
15,0.04440400000000011
16,0.08901000000000003
17,0.07130700000000001
18,0.08430099999999996
19,0.050742000000000065
20,0.0887039999999999
21,0.07509699999999997
22,0.08481700000000014
23,0.04950399999999977
24,0.04582300000000039
25,0.05335000000000001
26,0.0773299999999999
27,0.045722999999999736
28,0.047602000000000366
29,0.04284900000000036
30,0.09249699999999983
31,0.08051099999999956
32,0.08901199999999942
33,0.060088999999999615
34,0.09737200000000001
35,0.0640919999999996
36,0.07428999999999952
37,0.061347999999999736
38,0.052990999999999566
39,0.09045600000000054
40,0.0580210000000001
41,0.052524000000000015
42,0.07959600000000044
43,0.05105399999999971
44,0.06300099999999986
45,0.09227899999999956
46,0.0890329999999997
47,0.09212300000000084
48,0.07451299999999961
49,0.0695370000000004
50,0.07377900000000004
